"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US34021002800","Census Tract 28; Mercer County; New Jersey","93341","23156",
"1400000US34021002902","Census Tract 29.02; Mercer County; New Jersey","97167","17777",
"1400000US34021002903","Census Tract 29.03; Mercer County; New Jersey","143533","17122",
"1400000US34021002904","Census Tract 29.04; Mercer County; New Jersey","144623","14089",
"1400000US34021003001","Census Tract 30.01; Mercer County; New Jersey","118804","27173",
"1400000US34021003002","Census Tract 30.02; Mercer County; New Jersey","134257","7708",
"1400000US34021003003","Census Tract 30.03; Mercer County; New Jersey","86844","18967",
"1400000US34021003004","Census Tract 30.04; Mercer County; New Jersey","103103","28941",
"1400000US34021003006","Census Tract 30.06; Mercer County; New Jersey","137982","11440",
"1400000US34021003007","Census Tract 30.07; Mercer County; New Jersey","139167","16438",
"1400000US34021003008","Census Tract 30.08; Mercer County; New Jersey","133110","5007",
"1400000US34021003009","Census Tract 30.09; Mercer County; New Jersey","65886","13295",
"1400000US34021003100","Census Tract 31; Mercer County; New Jersey","69235","21730",
"1400000US34021003201","Census Tract 32.01; Mercer County; New Jersey","117179","26307",
"1400000US34021003202","Census Tract 32.02; Mercer County; New Jersey","122540","8511",
"1400000US34021003301","Census Tract 33.01; Mercer County; New Jersey","156926","15839",
"1400000US34021003303","Census Tract 33.03; Mercer County; New Jersey","152983","23296",
"1400000US34021003304","Census Tract 33.04; Mercer County; New Jersey","219091","69924",
"1400000US34021003400","Census Tract 34; Mercer County; New Jersey","67807","14109",
"1400000US34021003500","Census Tract 35; Mercer County; New Jersey","79176","20406",
"1400000US34021003601","Census Tract 36.01; Mercer County; New Jersey","84375","27049",
"1400000US34021003602","Census Tract 36.02; Mercer County; New Jersey","80726","25985",
"1400000US34021003703","Census Tract 37.03; Mercer County; New Jersey","104715","14538",
"1400000US34021003704","Census Tract 37.04; Mercer County; New Jersey","142120","16586",
"1400000US34021003706","Census Tract 37.06; Mercer County; New Jersey","104079","26678",
"1400000US34021003707","Census Tract 37.07; Mercer County; New Jersey","73750","43279",
"1400000US34021003708","Census Tract 37.08; Mercer County; New Jersey","91263","12043",
"1400000US34021003800","Census Tract 38; Mercer County; New Jersey","171250","32106",
"1400000US34021003902","Census Tract 39.02; Mercer County; New Jersey","145114","25426",
"1400000US34021003903","Census Tract 39.03; Mercer County; New Jersey","192586","25175",
"1400000US34021003904","Census Tract 39.04; Mercer County; New Jersey","164554","29706",
"1400000US34021003905","Census Tract 39.05; Mercer County; New Jersey","230125","31107",
"1400000US34021004000","Census Tract 40; Mercer County; New Jersey","110375","20450",
"1400000US34021004203","Census Tract 42.03; Mercer County; New Jersey","244038","49054",
"1400000US34021004204","Census Tract 42.04; Mercer County; New Jersey","207207","41920",
"1400000US34021004205","Census Tract 42.05; Mercer County; New Jersey","250,000+","***",
"1400000US34021004206","Census Tract 42.06; Mercer County; New Jersey","181528","64204",
"1400000US34021004306","Census Tract 43.06; Mercer County; New Jersey","250,000+","***",
"1400000US34021004307","Census Tract 43.07; Mercer County; New Jersey","200355","17729",
"1400000US34021004309","Census Tract 43.09; Mercer County; New Jersey","226838","34511",
"1400000US34021004311","Census Tract 43.11; Mercer County; New Jersey","114950","28621",
"1400000US34021004312","Census Tract 43.12; Mercer County; New Jersey","231544","42771",
"1400000US34021004313","Census Tract 43.13; Mercer County; New Jersey","117000","50310",
"1400000US34021004314","Census Tract 43.14; Mercer County; New Jersey","167458","41042",
"1400000US34021004315","Census Tract 43.15; Mercer County; New Jersey","250,000+","***",
"1400000US34021004316","Census Tract 43.16; Mercer County; New Jersey","177344","40374",
"1400000US34021004403","Census Tract 44.03; Mercer County; New Jersey","108987","15365",
"1400000US34021004404","Census Tract 44.04; Mercer County; New Jersey","100833","18058",
"1400000US34021004406","Census Tract 44.06; Mercer County; New Jersey","93176","17346",
"1400000US34021004407","Census Tract 44.07; Mercer County; New Jersey","107778","32688",
"1400000US34021004408","Census Tract 44.08; Mercer County; New Jersey","151191","11491",
"1400000US34021004409","Census Tract 44.09; Mercer County; New Jersey","85194","18379",
"1400000US34021004501","Census Tract 45.01; Mercer County; New Jersey","197434","49316",
"1400000US34021004502","Census Tract 45.02; Mercer County; New Jersey","139922","101707",
"1400000US34021980000","Census Tract 9800; Mercer County; New Jersey","-","**",
"1400000US34023000101","Census Tract 1.01; Middlesex County; New Jersey","111588","28927",
"1400000US34023000102","Census Tract 1.02; Middlesex County; New Jersey","133523","25573",
"1400000US34023000200","Census Tract 2; Middlesex County; New Jersey","90828","11462",
"1400000US34023000300","Census Tract 3; Middlesex County; New Jersey","86967","31113",
"1400000US34023000401","Census Tract 4.01; Middlesex County; New Jersey","129491","20682",
"1400000US34023000403","Census Tract 4.03; Middlesex County; New Jersey","130147","37980",
"1400000US34023000404","Census Tract 4.04; Middlesex County; New Jersey","131652","12370",
"1400000US34023000501","Census Tract 5.01; Middlesex County; New Jersey","94913","30316",
"1400000US34023000503","Census Tract 5.03; Middlesex County; New Jersey","161550","74908",
"1400000US34023000504","Census Tract 5.04; Middlesex County; New Jersey","84961","8956",
"1400000US34023000603","Census Tract 6.03; Middlesex County; New Jersey","151000","12912",
"1400000US34023000608","Census Tract 6.08; Middlesex County; New Jersey","100982","24729",
"1400000US34023000609","Census Tract 6.09; Middlesex County; New Jersey","161638","25649",
"1400000US34023000610","Census Tract 6.10; Middlesex County; New Jersey","133684","35873",
"1400000US34023000701","Census Tract 7.01; Middlesex County; New Jersey","159167","31862",
"1400000US34023000702","Census Tract 7.02; Middlesex County; New Jersey","150313","22636",
"1400000US34023000801","Census Tract 8.01; Middlesex County; New Jersey","136085","18496",
"1400000US34023000802","Census Tract 8.02; Middlesex County; New Jersey","128421","19976",
"1400000US34023000901","Census Tract 9.01; Middlesex County; New Jersey","126000","26729",
"1400000US34023000902","Census Tract 9.02; Middlesex County; New Jersey","111789","18335",
"1400000US34023001001","Census Tract 10.01; Middlesex County; New Jersey","145724","37037",
"1400000US34023001003","Census Tract 10.03; Middlesex County; New Jersey","131282","21342",
"1400000US34023001004","Census Tract 10.04; Middlesex County; New Jersey","137727","36181",
"1400000US34023001100","Census Tract 11; Middlesex County; New Jersey","122828","30779",
"1400000US34023001200","Census Tract 12; Middlesex County; New Jersey","87078","15533",
"1400000US34023001300","Census Tract 13; Middlesex County; New Jersey","119688","30435",
"1400000US34023001409","Census Tract 14.09; Middlesex County; New Jersey","192500","43002",
"1400000US34023001410","Census Tract 14.10; Middlesex County; New Jersey","147000","28795",
"1400000US34023001411","Census Tract 14.11; Middlesex County; New Jersey","172066","30874",
"1400000US34023001412","Census Tract 14.12; Middlesex County; New Jersey","216538","21427",
"1400000US34023001413","Census Tract 14.13; Middlesex County; New Jersey","140000","28256",
"1400000US34023001414","Census Tract 14.14; Middlesex County; New Jersey","165664","25731",
"1400000US34023001415","Census Tract 14.15; Middlesex County; New Jersey","250,000+","***",
"1400000US34023001417","Census Tract 14.17; Middlesex County; New Jersey","222083","41105",
"1400000US34023001418","Census Tract 14.18; Middlesex County; New Jersey","120489","25923",
"1400000US34023001419","Census Tract 14.19; Middlesex County; New Jersey","108594","27585",
"1400000US34023001502","Census Tract 15.02; Middlesex County; New Jersey","114886","32275",
"1400000US34023001504","Census Tract 15.04; Middlesex County; New Jersey","142517","30935",
"1400000US34023001505","Census Tract 15.05; Middlesex County; New Jersey","146250","24238",
"1400000US34023001506","Census Tract 15.06; Middlesex County; New Jersey","106729","12100",
"1400000US34023001600","Census Tract 16; Middlesex County; New Jersey","82105","23644",
"1400000US34023001701","Census Tract 17.01; Middlesex County; New Jersey","138264","5138",
"1400000US34023001702","Census Tract 17.02; Middlesex County; New Jersey","99048","15879",
"1400000US34023001803","Census Tract 18.03; Middlesex County; New Jersey","126424","22925",
"1400000US34023001804","Census Tract 18.04; Middlesex County; New Jersey","84366","12608",
"1400000US34023001805","Census Tract 18.05; Middlesex County; New Jersey","141696","19856",
"1400000US34023001806","Census Tract 18.06; Middlesex County; New Jersey","81333","17778",
"1400000US34023001901","Census Tract 19.01; Middlesex County; New Jersey","81449","14160",
"1400000US34023001902","Census Tract 19.02; Middlesex County; New Jersey","92476","14041",
"1400000US34023001903","Census Tract 19.03; Middlesex County; New Jersey","79375","22819",
"1400000US34023002000","Census Tract 20; Middlesex County; New Jersey","157788","32218",
"1400000US34023002101","Census Tract 21.01; Middlesex County; New Jersey","215568","47717",
"1400000US34023002102","Census Tract 21.02; Middlesex County; New Jersey","152031","25082",
"1400000US34023002200","Census Tract 22; Middlesex County; New Jersey","142500","24816",
"1400000US34023002301","Census Tract 23.01; Middlesex County; New Jersey","150435","23053",
"1400000US34023002302","Census Tract 23.02; Middlesex County; New Jersey","149028","55938",
"1400000US34023002401","Census Tract 24.01; Middlesex County; New Jersey","107366","17047",
"1400000US34023002402","Census Tract 24.02; Middlesex County; New Jersey","149464","37303",
"1400000US34023002500","Census Tract 25; Middlesex County; New Jersey","118750","39929",
"1400000US34023002603","Census Tract 26.03; Middlesex County; New Jersey","114714","15779",
"1400000US34023002604","Census Tract 26.04; Middlesex County; New Jersey","87222","36734",
"1400000US34023002605","Census Tract 26.05; Middlesex County; New Jersey","105536","22483",
"1400000US34023002701","Census Tract 27.01; Middlesex County; New Jersey","82975","10499",
"1400000US34023002703","Census Tract 27.03; Middlesex County; New Jersey","107029","11553",
"1400000US34023002805","Census Tract 28.05; Middlesex County; New Jersey","147500","24185",
"1400000US34023002901","Census Tract 29.01; Middlesex County; New Jersey","158475","6457",
"1400000US34023002902","Census Tract 29.02; Middlesex County; New Jersey","87132","15462",
"1400000US34023003001","Census Tract 30.01; Middlesex County; New Jersey","111964","24877",
"1400000US34023003002","Census Tract 30.02; Middlesex County; New Jersey","102369","4490",
"1400000US34023003101","Census Tract 31.01; Middlesex County; New Jersey","110278","24911",
"1400000US34023003102","Census Tract 31.02; Middlesex County; New Jersey","117580","10172",
"1400000US34023003201","Census Tract 32.01; Middlesex County; New Jersey","151920","42218",
"1400000US34023003203","Census Tract 32.03; Middlesex County; New Jersey","75030","10593",
"1400000US34023003300","Census Tract 33; Middlesex County; New Jersey","82739","17096",
"1400000US34023003401","Census Tract 34.01; Middlesex County; New Jersey","108902","15730",
"1400000US34023003500","Census Tract 35; Middlesex County; New Jersey","105139","22857",
"1400000US34023003601","Census Tract 36.01; Middlesex County; New Jersey","115798","37763",
"1400000US34023003700","Census Tract 37; Middlesex County; New Jersey","108368","23704",
"1400000US34023003801","Census Tract 38.01; Middlesex County; New Jersey","102303","31753",
"1400000US34023003802","Census Tract 38.02; Middlesex County; New Jersey","65570","16793",
"1400000US34023004000","Census Tract 40; Middlesex County; New Jersey","69431","15593",
"1400000US34023004100","Census Tract 41; Middlesex County; New Jersey","72321","18497",
"1400000US34023004200","Census Tract 42; Middlesex County; New Jersey","80583","29401",
"1400000US34023004300","Census Tract 43; Middlesex County; New Jersey","59929","33955",
"1400000US34023004400","Census Tract 44; Middlesex County; New Jersey","60446","30274",
"1400000US34023004501","Census Tract 45.01; Middlesex County; New Jersey","56373","17753",
"1400000US34023004502","Census Tract 45.02; Middlesex County; New Jersey","85250","31403",
"1400000US34023004600","Census Tract 46; Middlesex County; New Jersey","63105","10159",
"1400000US34023004700","Census Tract 47; Middlesex County; New Jersey","68875","16178",
"1400000US34023004800","Census Tract 48; Middlesex County; New Jersey","50276","10808",
"1400000US34023004900","Census Tract 49; Middlesex County; New Jersey","40807","23081",
"1400000US34023005000","Census Tract 50; Middlesex County; New Jersey","87770","13224",
"1400000US34023005100","Census Tract 51; Middlesex County; New Jersey","46442","29369",
"1400000US34023005200","Census Tract 52; Middlesex County; New Jersey","46908","7145",
"1400000US34023005300","Census Tract 53; Middlesex County; New Jersey","62014","29589",
"1400000US34023005500","Census Tract 55; Middlesex County; New Jersey","53023","34540",
"1400000US34023005601","Census Tract 56.01; Middlesex County; New Jersey","82077","16725",
"1400000US34023005602","Census Tract 56.02; Middlesex County; New Jersey","76106","27772",
"1400000US34023005700","Census Tract 57; Middlesex County; New Jersey","76557","34581",
"1400000US34023005800","Census Tract 58; Middlesex County; New Jersey","37057","24628",
"1400000US34023006001","Census Tract 60.01; Middlesex County; New Jersey","95094","13654",
"1400000US34023006002","Census Tract 60.02; Middlesex County; New Jersey","62757","21801",
"1400000US34023006101","Census Tract 61.01; Middlesex County; New Jersey","91979","19998",
"1400000US34023006103","Census Tract 61.03; Middlesex County; New Jersey","92835","15791",
"1400000US34023006104","Census Tract 61.04; Middlesex County; New Jersey","134141","24154",
"1400000US34023006204","Census Tract 62.04; Middlesex County; New Jersey","151818","17568",
"1400000US34023006205","Census Tract 62.05; Middlesex County; New Jersey","141571","13460",
"1400000US34023006206","Census Tract 62.06; Middlesex County; New Jersey","168036","34133",
"1400000US34023006207","Census Tract 62.07; Middlesex County; New Jersey","114098","11582",
"1400000US34023006208","Census Tract 62.08; Middlesex County; New Jersey","138393","26347",
"1400000US34023006209","Census Tract 62.09; Middlesex County; New Jersey","62288","12554",
"1400000US34023006300","Census Tract 63; Middlesex County; New Jersey","140960","21343",
"1400000US34023006403","Census Tract 64.03; Middlesex County; New Jersey","186111","36923",
"1400000US34023006500","Census Tract 65; Middlesex County; New Jersey","176349","34125",
"1400000US34023006601","Census Tract 66.01; Middlesex County; New Jersey","178438","32883",
"1400000US34023006604","Census Tract 66.04; Middlesex County; New Jersey","108724","21670",
"1400000US34023006605","Census Tract 66.05; Middlesex County; New Jersey","158839","32936",
"1400000US34023006606","Census Tract 66.06; Middlesex County; New Jersey","213929","43905",
"1400000US34023006607","Census Tract 66.07; Middlesex County; New Jersey","210625","29035",
"1400000US34023006608","Census Tract 66.08; Middlesex County; New Jersey","133315","16987",
"1400000US34023006701","Census Tract 67.01; Middlesex County; New Jersey","141385","8316",
"1400000US34023006703","Census Tract 67.03; Middlesex County; New Jersey","155591","11786",
"1400000US34023006800","Census Tract 68; Middlesex County; New Jersey","97234","16545",
"1400000US34023006900","Census Tract 69; Middlesex County; New Jersey","72575","14766",
"1400000US34023007000","Census Tract 70; Middlesex County; New Jersey","108170","53646",
"1400000US34023007101","Census Tract 71.01; Middlesex County; New Jersey","95122","32039",
"1400000US34023007102","Census Tract 71.02; Middlesex County; New Jersey","133021","21854",
"1400000US34023007103","Census Tract 71.03; Middlesex County; New Jersey","64107","19695",
"1400000US34023007202","Census Tract 72.02; Middlesex County; New Jersey","148009","20309",
"1400000US34023007203","Census Tract 72.03; Middlesex County; New Jersey","122904","25484",
"1400000US34023007301","Census Tract 73.01; Middlesex County; New Jersey","130425","24854",
"1400000US34023007303","Census Tract 73.03; Middlesex County; New Jersey","115741","15569",
"1400000US34023007305","Census Tract 73.05; Middlesex County; New Jersey","79143","26648",
"1400000US34023007306","Census Tract 73.06; Middlesex County; New Jersey","110972","8814",
"1400000US34023007402","Census Tract 74.02; Middlesex County; New Jersey","72077","8775",
"1400000US34023007500","Census Tract 75; Middlesex County; New Jersey","95081","24849",
"1400000US34023007600","Census Tract 76; Middlesex County; New Jersey","88664","25415",
"1400000US34023007702","Census Tract 77.02; Middlesex County; New Jersey","127375","36780",
"1400000US34023007703","Census Tract 77.03; Middlesex County; New Jersey","147656","18427",
"1400000US34023007704","Census Tract 77.04; Middlesex County; New Jersey","104286","22434",
"1400000US34023007801","Census Tract 78.01; Middlesex County; New Jersey","76266","13294",
"1400000US34023007804","Census Tract 78.04; Middlesex County; New Jersey","121111","25095",
"1400000US34023007805","Census Tract 78.05; Middlesex County; New Jersey","139632","31604",
"1400000US34023007806","Census Tract 78.06; Middlesex County; New Jersey","107917","32420",
"1400000US34023007905","Census Tract 79.05; Middlesex County; New Jersey","140938","13192",
"1400000US34023007906","Census Tract 79.06; Middlesex County; New Jersey","72077","22877",
"1400000US34023007907","Census Tract 79.07; Middlesex County; New Jersey","115764","17931",
"1400000US34023007908","Census Tract 79.08; Middlesex County; New Jersey","66271","16205",
"1400000US34023007909","Census Tract 79.09; Middlesex County; New Jersey","185272","42107",
"1400000US34023007910","Census Tract 79.10; Middlesex County; New Jersey","63147","9261",
"1400000US34023007911","Census Tract 79.11; Middlesex County; New Jersey","204119","30781",
"1400000US34023007913","Census Tract 79.13; Middlesex County; New Jersey","117246","75845",
"1400000US34023007914","Census Tract 79.14; Middlesex County; New Jersey","112132","31441",
"1400000US34023008001","Census Tract 80.01; Middlesex County; New Jersey","84291","12565",
"1400000US34023008101","Census Tract 81.01; Middlesex County; New Jersey","86769","11843",
"1400000US34023008102","Census Tract 81.02; Middlesex County; New Jersey","121563","35778",
"1400000US34023008103","Census Tract 81.03; Middlesex County; New Jersey","98952","10239",
"1400000US34023008204","Census Tract 82.04; Middlesex County; New Jersey","68844","16129",
"1400000US34023008205","Census Tract 82.05; Middlesex County; New Jersey","64950","17110",
"1400000US34023008206","Census Tract 82.06; Middlesex County; New Jersey","60756","21587",
"1400000US34023008207","Census Tract 82.07; Middlesex County; New Jersey","78107","2437",
"1400000US34023008209","Census Tract 82.09; Middlesex County; New Jersey","143135","11706",
"1400000US34023008210","Census Tract 82.10; Middlesex County; New Jersey","189320","34756",
"1400000US34023008211","Census Tract 82.11; Middlesex County; New Jersey","195559","18780",
"1400000US34023008212","Census Tract 82.12; Middlesex County; New Jersey","236667","60033",
"1400000US34023008213","Census Tract 82.13; Middlesex County; New Jersey","134365","21389",
"1400000US34023008214","Census Tract 82.14; Middlesex County; New Jersey","175532","27345",
"1400000US34023008300","Census Tract 83; Middlesex County; New Jersey","110972","23717",
"1400000US34023008403","Census Tract 84.03; Middlesex County; New Jersey","176490","42303",
"1400000US34023008404","Census Tract 84.04; Middlesex County; New Jersey","119872","31386",
"1400000US34023008405","Census Tract 84.05; Middlesex County; New Jersey","219038","66668",
"1400000US34023008406","Census Tract 84.06; Middlesex County; New Jersey","158889","26718",
"1400000US34023008501","Census Tract 85.01; Middlesex County; New Jersey","112460","24614",
"1400000US34023008502","Census Tract 85.02; Middlesex County; New Jersey","231983","24907",
"1400000US34023008504","Census Tract 85.04; Middlesex County; New Jersey","133315","23507",
"1400000US34023008505","Census Tract 85.05; Middlesex County; New Jersey","159494","40427",
"1400000US34023008506","Census Tract 85.06; Middlesex County; New Jersey","167860","26064",
"1400000US34023008601","Census Tract 86.01; Middlesex County; New Jersey","140972","32656",
"1400000US34023008602","Census Tract 86.02; Middlesex County; New Jersey","155313","63820",
"1400000US34023008604","Census Tract 86.04; Middlesex County; New Jersey","125976","19986",
"1400000US34023008605","Census Tract 86.05; Middlesex County; New Jersey","135893","44384",
"1400000US34023008606","Census Tract 86.06; Middlesex County; New Jersey","102868","15577",
"1400000US34023008700","Census Tract 87; Middlesex County; New Jersey","216691","38482",
"1400000US34023008801","Census Tract 88.01; Middlesex County; New Jersey","146346","36457",
"1400000US34023009000","Census Tract 90; Middlesex County; New Jersey","84444","19470",
"1400000US34023009101","Census Tract 91.01; Middlesex County; New Jersey","110197","27428",
"1400000US34023009200","Census Tract 92; Middlesex County; New Jersey","128365","25079",
"1400000US34023009300","Census Tract 93; Middlesex County; New Jersey","-","**",
"1400000US34023009400","Census Tract 94; Middlesex County; New Jersey","89444","25178",
"1400000US34023980000","Census Tract 9800; Middlesex County; New Jersey","-","**",
"1400000US34023980100","Census Tract 9801; Middlesex County; New Jersey","-","**",
"1400000US34023980200","Census Tract 9802; Middlesex County; New Jersey","-","**",
"1400000US34025800101","Census Tract 8001.01; Monmouth County; New Jersey","90072","35637",
"1400000US34025800102","Census Tract 8001.02; Monmouth County; New Jersey","93833","3097",
"1400000US34025800200","Census Tract 8002; Monmouth County; New Jersey","126080","14636",
"1400000US34025800400","Census Tract 8004; Monmouth County; New Jersey","139697","54993",
"1400000US34025800500","Census Tract 8005; Monmouth County; New Jersey","121551","11114",
"1400000US34025800601","Census Tract 8006.01; Monmouth County; New Jersey","86542","54892",
"1400000US34025800602","Census Tract 8006.02; Monmouth County; New Jersey","141573","22344",
"1400000US34025800701","Census Tract 8007.01; Monmouth County; New Jersey","131436","13380",
"1400000US34025800702","Census Tract 8007.02; Monmouth County; New Jersey","165313","35659",
"1400000US34025800800","Census Tract 8008; Monmouth County; New Jersey","127065","43714",
"1400000US34025800900","Census Tract 8009; Monmouth County; New Jersey","134307","15098",
"1400000US34025801000","Census Tract 8010; Monmouth County; New Jersey","141000","33809",
"1400000US34025801100","Census Tract 8011; Monmouth County; New Jersey","197019","58659",
"1400000US34025801200","Census Tract 8012; Monmouth County; New Jersey","214671","52412",
"1400000US34025801300","Census Tract 8013; Monmouth County; New Jersey","123635","28528",
"1400000US34025801400","Census Tract 8014; Monmouth County; New Jersey","156103","38845",
"1400000US34025801500","Census Tract 8015; Monmouth County; New Jersey","189000","30358",
"1400000US34025801600","Census Tract 8016; Monmouth County; New Jersey","100445","16166",
"1400000US34025801700","Census Tract 8017; Monmouth County; New Jersey","61528","28033",
"1400000US34025801800","Census Tract 8018; Monmouth County; New Jersey","119250","14204",
"1400000US34025801900","Census Tract 8019; Monmouth County; New Jersey","94076","14710",
"1400000US34025802000","Census Tract 8020; Monmouth County; New Jersey","66862","8482",
"1400000US34025802100","Census Tract 8021; Monmouth County; New Jersey","121485","16952",
"1400000US34025802200","Census Tract 8022; Monmouth County; New Jersey","95625","26075",
"1400000US34025802300","Census Tract 8023; Monmouth County; New Jersey","98211","19598",
"1400000US34025802400","Census Tract 8024; Monmouth County; New Jersey","154152","21787",
"1400000US34025802500","Census Tract 8025; Monmouth County; New Jersey","116500","26779",
"1400000US34025802600","Census Tract 8026; Monmouth County; New Jersey","112500","26879",
"1400000US34025802700","Census Tract 8027; Monmouth County; New Jersey","123505","9846",
"1400000US34025802800","Census Tract 8028; Monmouth County; New Jersey","125179","23251",
"1400000US34025802900","Census Tract 8029; Monmouth County; New Jersey","159792","13090",
"1400000US34025803000","Census Tract 8030; Monmouth County; New Jersey","123834","17139",
"1400000US34025803100","Census Tract 8031; Monmouth County; New Jersey","122547","42690",
"1400000US34025803201","Census Tract 8032.01; Monmouth County; New Jersey","98693","11862",
"1400000US34025803202","Census Tract 8032.02; Monmouth County; New Jersey","156673","61311",
"1400000US34025803300","Census Tract 8033; Monmouth County; New Jersey","236341","59218",
"1400000US34025803400","Census Tract 8034; Monmouth County; New Jersey","104375","12609",
"1400000US34025803500","Census Tract 8035; Monmouth County; New Jersey","90959","8677",
"1400000US34025803601","Census Tract 8036.01; Monmouth County; New Jersey","74107","22655",
"1400000US34025803602","Census Tract 8036.02; Monmouth County; New Jersey","122097","26468",
"1400000US34025803700","Census Tract 8037; Monmouth County; New Jersey","250,000+","***",
"1400000US34025803800","Census Tract 8038; Monmouth County; New Jersey","250,000+","***",
"1400000US34025803900","Census Tract 8039; Monmouth County; New Jersey","250,000+","***",
"1400000US34025804100","Census Tract 8041; Monmouth County; New Jersey","150188","43950",
"1400000US34025804200","Census Tract 8042; Monmouth County; New Jersey","240853","34724",
"1400000US34025804600","Census Tract 8046; Monmouth County; New Jersey","177802","26491",
"1400000US34025804801","Census Tract 8048.01; Monmouth County; New Jersey","131384","27579",
"1400000US34025804802","Census Tract 8048.02; Monmouth County; New Jersey","50813","22668",
"1400000US34025805001","Census Tract 8050.01; Monmouth County; New Jersey","70422","14531",
"1400000US34025805100","Census Tract 8051; Monmouth County; New Jersey","106083","8047",
"1400000US34025805300","Census Tract 8053; Monmouth County; New Jersey","143889","41142",
"1400000US34025805400","Census Tract 8054; Monmouth County; New Jersey","112917","40060",
"1400000US34025805500","Census Tract 8055; Monmouth County; New Jersey","66694","18223",
"1400000US34025805600","Census Tract 8056; Monmouth County; New Jersey","54523","29853",
"1400000US34025805700","Census Tract 8057; Monmouth County; New Jersey","69650","24143",
"1400000US34025805800","Census Tract 8058; Monmouth County; New Jersey","57146","17329",
"1400000US34025805900","Census Tract 8059; Monmouth County; New Jersey","91531","12251",
"1400000US34025806000","Census Tract 8060; Monmouth County; New Jersey","75417","32814",
"1400000US34025806100","Census Tract 8061; Monmouth County; New Jersey","107275","18557",
"1400000US34025806201","Census Tract 8062.01; Monmouth County; New Jersey","150833","27873",
"1400000US34025806202","Census Tract 8062.02; Monmouth County; New Jersey","94672","33882",
"1400000US34025806300","Census Tract 8063; Monmouth County; New Jersey","121328","47302",
"1400000US34025806400","Census Tract 8064; Monmouth County; New Jersey","139938","17456",
"1400000US34025806501","Census Tract 8065.01; Monmouth County; New Jersey","61442","23700",
"1400000US34025806502","Census Tract 8065.02; Monmouth County; New Jersey","88072","9695",
"1400000US34025806503","Census Tract 8065.03; Monmouth County; New Jersey","159500","40238",
"1400000US34025806504","Census Tract 8065.04; Monmouth County; New Jersey","89286","23110",
"1400000US34025806600","Census Tract 8066; Monmouth County; New Jersey","151154","54407",
"1400000US34025807004","Census Tract 8070.04; Monmouth County; New Jersey","69897","37425",
"1400000US34025807005","Census Tract 8070.05; Monmouth County; New Jersey","100399","31532",
"1400000US34025807006","Census Tract 8070.06; Monmouth County; New Jersey","88802","35688",
"1400000US34025807100","Census Tract 8071; Monmouth County; New Jersey","102716","28747",
"1400000US34025807200","Census Tract 8072; Monmouth County; New Jersey","44659","20151",
"1400000US34025807300","Census Tract 8073; Monmouth County; New Jersey","55160","15844",
"1400000US34025807401","Census Tract 8074.01; Monmouth County; New Jersey","104219","41442",
"1400000US34025807402","Census Tract 8074.02; Monmouth County; New Jersey","76250","37733",
"1400000US34025807500","Census Tract 8075; Monmouth County; New Jersey","97913","33451",
"1400000US34025807600","Census Tract 8076; Monmouth County; New Jersey","49135","27564",
"1400000US34025807700","Census Tract 8077; Monmouth County; New Jersey","82188","26973",
"1400000US34025807800","Census Tract 8078; Monmouth County; New Jersey","117917","19557",
"1400000US34025807900","Census Tract 8079; Monmouth County; New Jersey","118347","9196",
"1400000US34025808001","Census Tract 8080.01; Monmouth County; New Jersey","143375","11805",
"1400000US34025808002","Census Tract 8080.02; Monmouth County; New Jersey","103750","32209",
"1400000US34025808100","Census Tract 8081; Monmouth County; New Jersey","88864","20252",
"1400000US34025808201","Census Tract 8082.01; Monmouth County; New Jersey","116310","37408",
"1400000US34025808202","Census Tract 8082.02; Monmouth County; New Jersey","81333","46395",
"1400000US34025808300","Census Tract 8083; Monmouth County; New Jersey","122635","13235",
"1400000US34025808401","Census Tract 8084.01; Monmouth County; New Jersey","80313","30128",
"1400000US34025808402","Census Tract 8084.02; Monmouth County; New Jersey","96339","16260",
"1400000US34025808501","Census Tract 8085.01; Monmouth County; New Jersey","155758","17238",
"1400000US34025808502","Census Tract 8085.02; Monmouth County; New Jersey","107702","12161",
"1400000US34025808600","Census Tract 8086; Monmouth County; New Jersey","163385","37715",
"1400000US34025808701","Census Tract 8087.01; Monmouth County; New Jersey","155966","39325",
"1400000US34025808702","Census Tract 8087.02; Monmouth County; New Jersey","213472","43307",
"1400000US34025808800","Census Tract 8088; Monmouth County; New Jersey","136250","39806",
"1400000US34025808901","Census Tract 8089.01; Monmouth County; New Jersey","120093","17833",
"1400000US34025808902","Census Tract 8089.02; Monmouth County; New Jersey","98387","19305",
"1400000US34025809000","Census Tract 8090; Monmouth County; New Jersey","82045","20913",
"1400000US34025809100","Census Tract 8091; Monmouth County; New Jersey","215625","84140",
"1400000US34025809200","Census Tract 8092; Monmouth County; New Jersey","213750","53445",
"1400000US34025809301","Census Tract 8093.01; Monmouth County; New Jersey","154891","25030",
"1400000US34025809302","Census Tract 8093.02; Monmouth County; New Jersey","124797","41927",
"1400000US34025809400","Census Tract 8094; Monmouth County; New Jersey","172250","15674",
"1400000US34025809503","Census Tract 8095.03; Monmouth County; New Jersey","175199","27681",
